,tweet_id,timestamp,text,rating_numerator,rating_denominator,dog_nick,favorite_count,favorited,retweet_count,retweeted,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
334,775733305207554048,2016-09-13 16:30:07,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,11,10,doggo,15053,0,4485,0,long-horned_beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros_beetle,0.0278061,False
335,775729183532220416,2016-09-13 16:13:44,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,13,10,,14045,0,5127,0,web_site,0.989407,False,hand-held_computer,0.00213902,False,menu,0.00211536,False
336,775364825476165632,2016-09-12 16:05:54,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11,10,doggo,8085,0,3345,0,beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True
337,775085132600442880,2016-09-11 21:34:30,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13,10,,16906,0,5296,0,chow,0.316565,True,golden_retriever,0.241929,True,Pomeranian,0.157524,True
338,774639387460112384,2016-09-10 16:03:16,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10,10,,7303,0,1949,0,Walker_hound,0.6275930000000001,True,basenji,0.128705,True,Ibizan_hound,0.126282,True
339,774314403806253056,2016-09-09 18:31:54,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14,10,,23648,0,6253,0,Eskimo_dog,0.5960449999999999,True,Siberian_husky,0.223067,True,Saluki,0.0363247,True
340,773985732834758656,2016-09-08 20:45:53,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11,10,pupper,11672,0,4345,0,giant_panda,0.451149,False,fur_coat,0.148001,False,pug,0.10957,True
341,773704687002451968,2016-09-08 02:09:06,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12,10,,7157,0,1831,0,silky_terrier,0.324251,True,Yorkshire_terrier,0.18121,True,Airedale,0.133436,True
342,773670353721753600,2016-09-07 23:52:41,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10,10,,5784,0,1450,0,Old_English_sheepdog,0.969311,True,Maltese_dog,0.013243,True,soft-coated_wheaten_terrier,0.00485731,True
343,773547596996571136,2016-09-07 15:44:53,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11,10,pupper,23954,0,6904,0,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True
344,773247561583001600,2016-09-06 19:52:39,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10,10,,10190,0,3582,0,seat_belt,0.713588,False,miniature_pinscher,0.08336879999999999,True,Brabancon_griffon,0.0756961,True
345,772581559778025472,2016-09-04 23:46:12,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,10,10,,7028,0,1891,0,Newfoundland,0.574345,True,Border_collie,0.128352,True,Saint_Bernard,0.0594755,True
346,772193107915964416,2016-09-03 22:02:38,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12,10,pupper,6524,0,1550,0,Pembroke,0.367945,True,Chihuahua,0.223522,True,Pekinese,0.164871,True
347,772152991789019136,2016-09-03 19:23:13,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10,10,,4099,0,1259,0,golden_retriever,0.275318,True,Irish_setter,0.100988,True,vizsla,0.07352489999999999,True
348,772102971039580160,2016-09-03 16:04:27,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,11,10,,4349,0,1034,0,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_sheepdog,0.0637031,True
349,771770456517009408,2016-09-02 18:03:10,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,8,10,,13039,0,3791,0,papillon,0.53318,True,collie,0.192031,True,Border_collie,0.121626,True
350,771380798096281600,2016-09-01 16:14:48,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,11,10,,11438,0,5711,0,collie,0.503728,True,Border_collie,0.450944,True,English_springer,0.0126928,True
351,771136648247640064,2016-09-01 00:04:38,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,11,10,,9976,0,3261,0,bathtub,0.36866,False,golden_retriever,0.297402,True,tub,0.201711,False
352,771014301343748096,2016-08-31 15:58:28,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,7,10,,7467,0,1843,0,meerkat,0.202335,False,doormat,0.11179,False,macaque,0.0889253,False
353,770787852854652928,2016-08-31 00:58:39,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,10,10,,5377,0,1366,0,Bernese_mountain_dog,0.787812,True,Greater_Swiss_Mountain_dog,0.163946,True,EntleBucher,0.020293400000000003,True
354,770772759874076672,2016-08-30 23:58:40,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,11,10,,5631,0,1577,0,chow,0.979515,True,golden_retriever,0.0102187,True,Pomeranian,0.00460604,True
355,770293558247038976,2016-08-29 16:14:30,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,10,10,,6760,0,1662,0,Italian_greyhound,0.931668,True,Mexican_hairless,0.0388962,True,whippet,0.0131514,True
356,770069151037685760,2016-08-29 01:22:47,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,10,10,,8214,0,2569,0,Boston_bull,0.414965,True,American_Staffordshire_terrier,0.286985,True,Staffordshire_bullterrier,0.11497,True
357,769695466921623552,2016-08-28 00:37:54,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,13,10,,6938,0,1858,0,pug,0.407117,True,muzzle,0.165638,False,kuvasz,0.0458372,True
358,769212283578875904,2016-08-26 16:37:54,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,12,10,,5859,0,1916,0,golden_retriever,0.16653800000000002,True,Pekinese,0.148215,True,cocker_spaniel,0.0827351,True
359,768970937022709760,2016-08-26 00:38:52,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,12,10,,15623,0,7304,0,Pomeranian,0.182358,True,golden_retriever,0.110658,True,mousetrap,0.08639889999999999,False
360,768855141948723200,2016-08-25 16:58:45,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,11,10,,4557,0,1000,0,chow,0.7202189999999999,True,Brabancon_griffon,0.0583653,True,Rottweiler,0.0551135,True
361,768609597686943744,2016-08-25 00:43:02,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,10,10,,4464,0,1346,0,basenji,0.183283,True,Italian_greyhound,0.136012,True,whippet,0.0601299,True
362,768596291618299904,2016-08-24 23:50:10,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,12,10,,5452,0,1422,0,Great_Pyrenees,0.729745,True,golden_retriever,0.237961,True,Labrador_retriever,0.0209033,True
363,768193404517830656,2016-08-23 21:09:14,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,8,10,doggo,11832,0,3951,0,lion,0.396984,False,ram,0.30085100000000004,False,cheetah,0.094474,False
364,767884188863397888,2016-08-23 00:40:31,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,10,10,,5157,0,1570,0,coral_reef,0.32774000000000003,False,cliff,0.157182,False,lakeside,0.0488096,False
365,766693177336135680,2016-08-19 17:47:52,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,11,10,,4373,0,880,0,Doberman,0.948355,True,vizsla,0.015031999999999997,True,Rhodesian_ridgeback,0.00963084,True
366,766423258543644672,2016-08-18 23:55:18,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,9,10,,6529,0,1771,0,keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian_elkhound,0.000253109,True
367,766069199026450432,2016-08-18 00:28:24,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,12,10,,4638,0,973,0,redbone,0.484855,True,beagle,0.4375270000000001,True,basset,0.0105854,True
368,765719909049503744,2016-08-17 01:20:27,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,12,10,,7826,0,2396,0,golden_retriever,0.969518,True,Labrador_retriever,0.0216961,True,Border_terrier,0.00207455,True
369,765395769549590528,2016-08-16 03:52:26,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,13,10,,28538,0,3770,0,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland_sheepdog,0.0388749,True
370,765371061932261376,2016-08-16 02:14:15,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,11,10,pupper,7679,0,2396,0,golden_retriever,0.829456,True,Labrador_retriever,0.08937089999999999,True,kuvasz,0.0170275,True
371,765222098633691136,2016-08-15 16:22:20,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,10,10,,12599,0,3764,0,dalmatian,0.556595,True,whippet,0.151047,True,American_Staffordshire_terrier,0.0964355,True
372,764857477905154048,2016-08-14 16:13:27,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,12,10,,6947,0,1965,0,Bernese_mountain_dog,0.7920590000000001,True,Appenzeller,0.155034,True,EntleBucher,0.038373800000000007,True
373,764259802650378240,2016-08-13 00:38:30,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,10,10,,6559,0,1693,0,German_shepherd,0.973677,True,malinois,0.025949700000000003,True,kelpie,0.000191568,True
374,763183847194451968,2016-08-10 01:23:03,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,8,10,,5872,0,1651,0,miniature_poodle,0.354674,True,toy_poodle,0.338642,True,teddy,0.155828,False
375,762699858130116608,2016-08-08 17:19:51,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,11,10,,13195,0,4040,0,kelpie,0.519047,True,German_shepherd,0.296069,True,dingo,0.0610053,False
376,762316489655476224,2016-08-07 15:56:28,This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq,11,10,,5223,0,1254,0,African_grey,0.270468,False,Madagascar_cat,0.0761865,False,television,0.0333058,False
377,762035686371364864,2016-08-06 21:20:40,This left me speechless. 14/10 heckin heroic af https://t.co/3td8P3o0mB,14,10,,34626,0,17373,0,home_theater,0.06315180000000001,False,cash_machine,0.0466921,False,theater_curtain,0.0462768,False
378,761976711479193600,2016-08-06 17:26:19,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,12,10,,5853,0,2244,0,Labrador_retriever,0.475552,True,Chesapeake_Bay_retriever,0.082898,True,Staffordshire_bullterrier,0.048464,True
379,761745352076779520,2016-08-06 02:06:59,Guys.. we only rate dogs. Pls don't send any more pics of the Loch Ness Monster. Only send in dogs. Thank you. 11/10 https://t.co/obH5vMbm1j,11,10,,4610,0,951,0,paddle,0.393118,False,canoe,0.17808800000000002,False,lakeside,0.0997126,False
380,761672994376806400,2016-08-05 21:19:27,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.co/EY8kEFuzK7,10,10,,53590,0,32313,0,gondola,0.318851,False,sea_lion,0.306525,False,pool_table,0.111565,False
381,761599872357261312,2016-08-05 16:28:54,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",11,10,,4465,0,1305,0,Gordon_setter,0.240427,True,Saluki,0.224269,True,Doberman,0.12972999999999998,True
382,761334018830917632,2016-08-04 22:52:29,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,10,10,,5649,0,1609,0,Norwegian_elkhound,0.8229360000000001,True,malinois,0.08615249999999999,True,German_shepherd,0.06333290000000001,True
383,761292947749015552,2016-08-04 20:09:17,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,11,10,,4833,0,1225,0,standard_poodle,0.6608930000000001,True,Samoyed,0.314886,True,miniature_poodle,0.00883383,True
384,761227390836215808,2016-08-04 15:48:47,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now https://t.co/nhLX27WsDY,10,10,,5761,0,1717,0,cougar,0.306512,False,French_bulldog,0.280802,True,boxer,0.054523400000000014,True
385,761004547850530816,2016-08-04 01:03:17,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,11,10,,12193,0,3841,0,golden_retriever,0.735163,True,Sussex_spaniel,0.064897,True,Labrador_retriever,0.0477037,True
386,760641137271070720,2016-08-03 00:59:13,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af https://t.co/8Kmuj6SFbC,12,10,,5361,0,1435,0,axolotl,0.132695,False,killer_whale,0.131113,False,sea_lion,0.06965199999999999,False
387,760252756032651264,2016-08-01 23:15:56,This is Fido. He can tell the weather. Not good at fetch tho. Never comes when called. 4/10 would probably still pet https://t.co/4gOv2Q3iKP,4,10,,4258,0,958,0,radio_telescope,0.155279,False,dam,0.154515,False,crane,0.09804,False
388,760190180481531904,2016-08-01 19:07:17,Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10 https://t.co/h6s9Rch0gZ,10,10,,6168,0,2012,0,balloon,0.917525,False,confectionery,0.0493291,False,maraca,0.017647799999999998,False
389,759923798737051648,2016-08-01 01:28:46,We only rate dogs... this is a Taiwanese Guide Walrus. Im getting real heckin tired of this. Please send dogs. 10/10 https://t.co/49hkNAsubi,10,10,,15885,0,6314,0,Labrador_retriever,0.324579,True,seat_belt,0.109168,False,pug,0.102466,True
390,759846353224826880,2016-07-31 20:21:02,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,11,10,,7268,0,2204,0,Sussex_spaniel,0.355395,True,vizsla,0.141094,True,otterhound,0.0921982,True
391,759793422261743616,2016-07-31 16:50:42,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",12,10,doggopupper,6457,0,2118,0,golden_retriever,0.985876,True,Labrador_retriever,0.00194777,True,kuvasz,0.00175174,True
392,759557299618865152,2016-07-31 01:12:26,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,10,10,,5082,0,1302,0,golden_retriever,0.763333,True,Chesapeake_Bay_retriever,0.194251,True,Labrador_retriever,0.0122254,True
393,759447681597108224,2016-07-30 17:56:51,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989,11,10,,9208,0,2729,0,kuvasz,0.223148,True,Bedlington_terrier,0.220731,True,teddy,0.181303,False
394,759099523532779520,2016-07-29 18:53:24,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi,7,10,,15729,0,4654,0,Shetland_sheepdog,0.12903399999999998,True,kelpie,0.117508,True,Siberian_husky,0.106708,True
395,758854675097526272,2016-07-29 02:40:28,"This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10 https://t.co/4UrfOZhztW",11,10,,3835,0,992,0,barrow,0.974047,False,Old_English_sheepdog,0.0237914,True,komondor,0.0012463,True
396,758828659922702336,2016-07-29 00:57:05,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,13,10,doggo,12081,0,4245,0,Chesapeake_Bay_retriever,0.480048,True,vizsla,0.264522,True,Weimaraner,0.12184,True
397,758474966123810816,2016-07-28 01:31:38,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,11,10,,4128,0,1096,0,Pembroke,0.546145,True,Cardigan,0.2442,True,German_shepherd,0.100429,True
398,758355060040593408,2016-07-27 17:35:10,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey https://t.co/NzWUrFZydr,11,10,,3711,0,1202,0,Pembroke,0.987643,True,Cardigan,0.0121121,True,Siamese_cat,0.000117477,False
399,757741869644341248,2016-07-26 00:58:34,This is Leonard. He hides in bushes to escape his problems. 10/10 relatable af https://t.co/TdyGTcX0uo,10,10,,7441,0,3599,0,skunk,0.609715,False,Old_English_sheepdog,0.128899,True,Siberian_husky,0.0190761,True
400,757725642876129280,2016-07-25 23:54:05,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10 https://t.co/rptsOm73Wr,11,10,,4904,0,1352,0,seat_belt,0.425176,False,Labrador_retriever,0.128128,True,Siamese_cat,0.0912411,False
401,757596066325864448,2016-07-25 15:19:12,Here's another picture without a dog in it. Idk why you guys keep sending these. 4/10 just because that's a neat rug https://t.co/mOmnL19Wsl,4,10,,4703,0,1174,0,doormat,0.8452559999999999,False,wallet,0.095718,False,wool,0.0260719,False
402,757400162377592832,2016-07-25 02:20:45,She walks herself up and down the train to be petted by all the passengers. 13/10 I can't handle this https://t.co/gwKCspY8N2,13,10,,16372,0,7561,0,seat_belt,0.523926,False,golden_retriever,0.0878003,True,Tibetan_mastiff,0.07512669999999999,True
403,756998049151549440,2016-07-23 23:42:53,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj,11,10,,6766,0,2204,0,golden_retriever,0.678555,True,Labrador_retriever,0.072632,True,Border_terrier,0.049033,True
404,756939218950160384,2016-07-23 19:49:07,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,12,10,pupper,7181,0,2223,0,golden_retriever,0.790371,True,cocker_spaniel,0.130268,True,Labrador_retriever,0.0646287,True
405,756651752796094464,2016-07-23 00:46:50,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW,11,10,,5481,0,1466,0,Pembroke,0.294808,True,kelpie,0.282301,True,Cardigan,0.112601,True
406,756526248105566208,2016-07-22 16:28:07,All hail sky doggo. 13/10 would jump super high to pet https://t.co/CsLRpqdeTF,13,10,doggo,11247,0,4008,0,geyser,0.991273,False,volcano,0.00467251,False,fountain,0.00123403,False
407,756288534030475264,2016-07-22 00:43:32,Here's a heartwarming scene of a single father raising his two pups. Downright awe-inspiring af. 12/10 for everyone https://t.co/hfddJ0OiNR,12,10,,45930,0,19378,0,conch,0.925621,False,French_bulldog,0.032492200000000006,True,tiger_cat,0.00667908,False
408,756275833623502848,2016-07-21 23:53:04,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10 https://t.co/JrDAzMhwG9,10,10,puppo,6958,0,1698,0,Airedale,0.602957,True,Irish_terrier,0.0869808,True,bloodhound,0.08627649999999999,True
409,755955933503782912,2016-07-21 02:41:54,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,12,10,pupper,7927,0,3192,0,Pekinese,0.596882,True,Maltese_dog,0.176478,True,Great_Pyrenees,0.0267753,True
410,754747087846248448,2016-07-17 18:38:22,This is Keith. He's pursuing a more 2D lifestyle. Idiosyncratic af. 12/10 follow your dreams Keith https://t.co/G9ufksBMlU,2,10,,2781,0,577,0,rotisserie,0.4714930000000001,False,cash_machine,0.250837,False,sliding_door,0.117872,False
411,754482103782404096,2016-07-17 01:05:25,This is Milo. He's currently plotting his revenge. 10/10 https://t.co/ca0q9HM8II,10,10,,5723,0,2151,0,tub,0.596796,False,bathtub,0.381098,False,shower_curtain,0.017628799999999997,False
412,754449512966619136,2016-07-16 22:55:55,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,11,10,,4053,0,815,0,beagle,0.858513,True,basset,0.0760119,True,English_foxhound,0.016245600000000002,True
413,754120377874386944,2016-07-16 01:08:03,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA",17,10,,8465,0,2583,0,chow,0.168909,True,Norfolk_terrier,0.129114,True,Pomeranian,0.120822,True
414,754011816964026368,2016-07-15 17:56:40,This is Charlie. He pouts until he gets to go on the swing. 12/10 manipulative af https://t.co/ilwQqWFKCh,12,10,,9505,0,3985,0,French_bulldog,0.600985,True,Boston_bull,0.27317600000000003,True,boxer,0.0567715,True
415,753655901052166144,2016-07-14 18:22:23,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg",10,10,,6315,0,2418,0,miniature_pinscher,0.456092,True,toy_terrier,0.153126,True,Italian_greyhound,0.144147,True
416,753420520834629632,2016-07-14 02:47:04,Here we are witnessing an isolated squad of bouncing doggos. Unbelievably rare for this time of year. 11/10 for all https://t.co/CCdlwiTwQf,11,10,,8545,0,3949,0,balloon,0.267961,False,lakeside,0.0857637,False,rapeseed,0.0408089,False
417,753398408988139520,2016-07-14 01:19:12,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,12,10,,6247,0,2119,0,whippet,0.163794,True,Italian_greyhound,0.157192,True,English_foxhound,0.142995,True
418,753375668877008896,2016-07-13 23:48:51,This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.co/3r7wjfsXHc,8,10,,8221,0,2580,0,bluetick,0.36007100000000003,True,crutch,0.13481600000000002,False,tripod,0.0982066,False
419,753026973505581056,2016-07-13 00:43:15,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,10,10,,4201,0,1077,0,Pembroke,0.868511,True,Cardigan,0.103708,True,Shetland_sheepdog,0.0181416,True
420,752917284578922496,2016-07-12 17:27:23,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,11,10,,7423,0,1736,0,German_shepherd,0.609283,True,malinois,0.35246,True,kelpie,0.016105200000000004,True
421,752682090207055872,2016-07-12 01:52:49,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,10,10,doggo,6485,0,1786,0,German_shepherd,0.299966,True,Eskimo_dog,0.278355,True,Siberian_husky,0.17852,True
422,752660715232722944,2016-07-12 00:27:52,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr",10,10,doggo,4757,0,1744,0,goose,0.339324,False,English_setter,0.0505118,True,basset,0.049093300000000006,True
423,752519690950500352,2016-07-11 15:07:30,Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push https://t.co/G54yClasz2,11,10,puppo,7960,0,3802,0,swing,0.999984,False,Labrador_retriever,1.00288e-05,True,Eskimo_dog,1.43447e-06,True
424,752334515931054080,2016-07-11 02:51:40,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,8,10,doggo,4126,0,1219,0,Bedlington_terrier,0.399163,True,standard_poodle,0.08642489999999999,True,wire-haired_fox_terrier,0.07523110000000001,True
425,752173152931807232,2016-07-10 16:10:29,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,12,10,,6421,0,2047,0,Labrador_retriever,0.527659,True,German_shepherd,0.174765,True,Chihuahua,0.0455254,True
426,751937170840121344,2016-07-10 00:32:46,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,11,10,,5632,0,1486,0,Lakeland_terrier,0.4241680000000001,True,teddy,0.260562,False,golden_retriever,0.127432,True
427,751830394383790080,2016-07-09 17:28:29,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,12,10,,6265,0,2165,0,chow,0.703569,True,Pomeranian,0.0766367,True,Siamese_cat,0.0459591,False
428,751583847268179968,2016-07-09 01:08:47,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8,5,10,doggopupper,4759,0,1233,0,dalmatian,0.8683040000000001,True,studio_couch,0.059623,False,snow_leopard,0.0138763,False
429,751538714308972544,2016-07-08 22:09:27,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,10,10,,5427,0,1402,0,Labrador_retriever,0.516257,True,golden_retriever,0.210839,True,dingo,0.162022,False
430,751456908746354688,2016-07-08 16:44:23,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,12,10,pupper,3454,0,1097,0,golden_retriever,0.714409,True,Afghan_hound,0.06616260000000003,True,chow,0.0284126,True
431,751251247299190784,2016-07-08 03:07:09,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,10,10,,13497,0,6497,0,Walker_hound,0.178852,True,German_short-haired_pointer,0.115752,True,English_foxhound,0.113796,True
432,751205363882532864,2016-07-08 00:04:50,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy",12,10,,6798,0,2019,0,Labrador_retriever,0.947164,True,Chesapeake_Bay_retriever,0.020596700000000003,True,golden_retriever,0.0165792,True
433,750719632563142656,2016-07-06 15:54:42,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,12,10,,14247,0,5584,0,Pembroke,0.972587,True,Cardigan,0.0147717,True,basenji,0.00579803,True
